,nouns,animal
2086,enactment,1.2423271300576744e-06
4577,pneumonia,1.2417622201610357e-06
6059,tech,1.2405702136675245e-06
3369,labour,1.2398688795656199e-06
4422,perfume,1.2363502719381358e-06
6483,verdict,1.235605282090546e-06
4354,patience,1.2344875131020672e-06
2329,fiber,1.2339389741100604e-06
2853,headline,1.226199060511135e-06
6179,timetable,1.220914214172808e-06
6172,tilt,1.2187748552605626e-06
413,bakery,1.2181868669358664e-06
1367,content,1.2170361287644482e-06
5013,reminder,1.214334815813345e-06
109,aid,1.2116845482523786e-06
3138,inhibition,1.2097585795345367e-06
5993,synod,1.20907930067915e-06
6443,value,1.2088370340279653e-06
6422,urgency,1.2068811656718026e-06
3571,loss,1.205545572702249e-06
5875,subconscious,1.2038326531182975e-06
3414,laughter,1.1980614544881973e-06
1643,deal,1.1965736348429346e-06
6282,transition,1.1948893643420888e-06
5772,statistics,1.1939507658098591e-06
5559,smoking,1.1935875363633386e-06
2218,experimentation,1.193001367028046e-06
1980,dynamite,1.1924679483854561e-06
1333,congressman,1.1923133342861547e-06
5327,sectional,1.1911381534446264e-06
3888,modernist,1.1869901754835155e-06
3929,mortality,1.1855646562253241e-06
3279,journalism,1.1843092124763643e-06
5933,supper,1.1817943459391245e-06
898,carol,1.1798225614256808e-06
2595,generation,1.1792071745730937e-06
5071,retailer,1.1786765981014469e-06
631,bombing,1.1786011100411997e-06
5239,sauce,1.1780944078054745e-06
6362,turning,1.1769814136641799e-06
5451,shout,1.1766874195018318e-06
6250,township,1.1762251688196557e-06
1331,congregation,1.1762039093810017e-06
3702,marriage,1.1758124855987262e-06
3674,mantle,1.17304045943456e-06
546,beverage,1.1702157962645288e-06
2016,eddy,1.1688471204251982e-06
1035,cheer,1.1682132026180625e-06
948,causal,1.1651601425910485e-06
2021,edition,1.1615719586188789e-06
5924,sunrise,1.1598397122725146e-06
432,bandwidth,1.1595311661949381e-06
3553,loft,1.1557774541870458e-06
3184,integration,1.1531999462022213e-06
610,blossom,1.1515327287270338e-06
5514,skiing,1.1501686003612122e-06
1005,chapel,1.1485342383821262e-06
4958,recommendation,1.148118144556065e-06
2185,examination,1.1453151955720386e-06
981,certification,1.1448489658505423e-06
2175,everything,1.1422893066992401e-06
4241,ownership,1.138253765020636e-06
1247,comedy,1.1364445526851341e-06
6063,technology,1.1345689472364029e-06
3055,ignorance,1.1329329936415888e-06
2717,gravity,1.13166652226937e-06
2472,forte,1.1315045185256167e-06
1219,collapse,1.1304778126941528e-06
1825,disdain,1.1302654456812888e-06
5361,sentiment,1.1286508652119664e-06
4378,peace,1.1269911510680686e-06
3575,lounge,1.1261145118623972e-06
6663,whiskey,1.1239675359320245e-06
3371,lace,1.1147752729812055e-06
5817,stockings,1.1132782447020872e-06
5895,success,1.1091294709331123e-06
6192,toast,1.10755979676469e-06
6266,tragedy,1.107253524423868e-06
88,affect,1.1038174534405698e-06
5157,rotation,1.1014346910087625e-06
5415,sherry,1.099484848054999e-06
1706,depot,1.0966186891891994e-06
2571,gasp,1.0965046612909646e-06
2597,generosity,1.0938820196315646e-06
3190,intention,1.0936743137790472e-06
3666,manipulation,1.0934784313576529e-06
5669,specification,1.0925673450401518e-06
4933,reality,1.0899240123762866e-06
1396,cooking,1.087036139324482e-06
1842,disregard,1.0862515864573652e-06
4158,onset,1.08317613012332e-06
5483,silicon,1.0829902521436452e-06
4298,paragraph,1.0829447774085565e-06
1216,coliseum,1.078752575267572e-06
2033,effort,1.0752439720818074e-06
869,capacity,1.0744998917289195e-06
5403,shaw,1.0733712088040193e-06
955,ceiling,1.0704536634875694e-06
5419,shine,1.0702270856199902e-06
82,advertising,1.0685768074836233e-06
6171,till,1.0679799515855848e-06
2974,hostel,1.0652182709236513e-06
4161,operating,1.0646300552252796e-06
4861,quota,1.0644495205269777e-06
3336,kindness,1.06366201180208e-06
4825,purity,1.0611614698063931e-06
4097,nursing,1.0611209972921642e-06
5865,stumbling,1.0577998637018027e-06
3900,money,1.055612074196688e-06
1867,doctrine,1.0547909141678247e-06
2135,equality,1.0538185506447917e-06
3592,lust,1.0504162446522969e-06
4423,period,1.0499885547687882e-06
1815,disclosure,1.0489036412764108e-06
4466,physiology,1.0484345693839714e-06
5095,revival,1.0479907359695062e-06
1750,diabetes,1.043995666805131e-06
6329,trouble,1.041525365508278e-06
3433,learning,1.0393225693405839e-06
911,carter,1.0376667205491685e-06
4066,noodles,1.0365846492277342e-06
845,campaign,1.0352459867135622e-06
2819,hardware,1.033084117807448e-06
5329,security,1.0305188880010974e-06
6418,upper,1.0281755749019794e-06
1283,complement,1.0276600050929119e-06
1800,direction,1.0275159638695186e-06
3779,meridian,1.0266393246638472e-06
5935,supplier,1.024488483380992e-06
1797,diploma,1.0241329846394365e-06
5501,sip,1.0218890338364872e-06
5006,reliability,1.0185198107137694e-06
3939,motion,1.0143825193154044e-06
3707,marxism,1.0139037840417586e-06
3896,mom,1.0117159945366438e-06
6018,takeover,1.0112124755323748e-06
6654,wharf,1.0104962484547286e-06
5185,runway,1.0074738838738995e-06
1246,comeback,1.0060959994007135e-06
4055,nitrogen,1.0033670605480438e-06
1076,chop,1.0026602694779285e-06
1436,cotton,1.001216446638864e-06
2659,going,1.0000417205446865e-06
723,brief,9.992875220632413e-07
5551,slump,9.987064686356462e-07
1432,cost,9.95224695543584e-07
1131,classmate,9.940314384948579e-07
4338,past,9.926095572154736e-07
3427,leadership,9.924560799845494e-07
6561,wage,9.914949714584509e-07
527,behold,9.882551239570603e-07
540,benefit,9.87032535704202e-07
891,care,9.866438404060318e-07
3614,madam,9.850522246779292e-07
2920,hire,9.833833019001759e-07
6582,want,9.805232821236132e-07
4684,preserves,9.743627060743165e-07
4656,practice,9.69410507423163e-07
316,assassination,9.68587983152247e-07
1812,discharge,9.682602239990956e-07
2354,final,9.672735359345097e-07
5593,soda,9.640392590881675e-07
3862,miss,9.633977242629044e-07
1674,default,9.627007102608331e-07
1007,chapter,9.62319745667628e-07
4303,paranoia,9.597782764103613e-07
2901,hesitation,9.584811095919576e-07
1250,comfortable,9.554129292155267e-07
4676,premium,9.550794857204892e-07
33,accountability,9.549446531309513e-07
4736,productivity,9.521801871414937e-07
6061,technique,9.48685112689418e-07
2102,engagement,9.479705909143377e-07
1589,custody,9.474924809182994e-07
5524,skyline,9.46181330618856e-07
2071,emergence,9.432055207980738e-07
1905,downfall,9.426445330973365e-07
449,bargain,9.396861173627258e-07
5588,socialist,9.390590207658533e-07
6780,yourself,9.389650017510576e-07
1351,conspiracy,9.375610261486145e-07
6639,weekend,9.361181696476706e-07
2359,finer,9.346533715870464e-07
1665,decoration,9.336075663668453e-07
3045,icy,9.319261948803614e-07
1373,continuity,9.310059567724238e-07
1107,circumstance,9.305878734267026e-07
2871,heaven,9.303199135501927e-07
3147,ink,9.266981351174763e-07
3748,mecca,9.257451552002749e-07
3631,mainstream,9.237510880666377e-07
854,candidacy,9.212174632011738e-07
5370,serum,9.203963600157294e-07
6375,twilight,9.192805805469106e-07
254,appreciation,9.192542052005592e-07
2434,font,9.128097531174717e-07
1885,domination,9.117230774791096e-07
6627,weather,9.109843404075946e-07
2363,finish,9.095086284105491e-07
381,awe,9.090740604733583e-07
1080,chord,9.060387924364477e-07
2331,fibre,9.055706300387101e-07
4652,pounding,9.048342235473683e-07
520,beginning,9.019463504955638e-07
6737,worry,8.985174417830422e-07
712,breakthrough,8.984471833173302e-07
6308,trend,8.944913361119688e-07
2570,gasoline,8.935534765441844e-07
1127,clasp,8.923612995204167e-07
1955,due,8.916424576455029e-07
3526,literature,8.892655500858382e-07
3082,imprisonment,8.890203844202915e-07
2189,excellence,8.883915256774344e-07
364,authenticity,8.880476229933265e-07
2787,halloween,8.850622634781757e-07
5927,sunshine,8.832468552100181e-07
1614,daily,8.829310900182463e-07
4430,perpendicular,8.818606715976784e-07
808,buy,8.816016929813486e-07
1439,cough,8.797447321740037e-07
5027,replication,8.785541467659641e-07
1662,decline,8.776003710408986e-07
6102,terrace,8.77526701970055e-07
1860,diving,8.763324217397894e-07
5316,seaside,8.754728924031951e-07
2215,expense,8.753492579671729e-07
5424,shipyard,8.749796052143211e-07
852,cancer,8.728352440812159e-07
1111,citizenship,8.726445912543568e-07
5878,subgroup,8.723458790882432e-07
2844,havoc,8.715434773876041e-07
3089,inability,8.697076054886566e-07
3253,jasmine,8.695052997609309e-07
676,bout,8.687974855092762e-07
1637,dawn,8.676821039443894e-07
4782,province,8.668731652505812e-07
6556,voyage,8.66069967742078e-07
1010,characterization,8.638370445623877e-07
4731,procurement,8.63329717049055e-07
5059,respect,8.627124543636455e-07
2393,flavor,8.624113547739398e-07
4564,plight,8.623529765827698e-07
3125,inflammation,8.606029950897209e-07
2758,guilty,8.587968522988376e-07
3510,lining,8.575626679885318e-07
4993,regulation,8.574514254178212e-07
873,capitalism,8.57079442084796e-07
6553,vote,8.560322157791234e-07
849,campus,8.55740779570624e-07
2020,editing,8.55295240853593e-07
590,blame,8.529599995199533e-07
28,accomplishment,8.505287496518577e-07
3507,liner,8.502093464812788e-07
5295,screening,8.485503144584072e-07
5696,spite,8.484702789246512e-07
6709,withdrawal,8.476316111227788e-07
2778,hail,8.428233400081808e-07
4799,publicity,8.425750479545968e-07
6537,vitamin,8.38102380384953e-07
1084,chrome,8.37212496662687e-07
4221,outset,8.368292583327275e-07
3131,infrastructure,8.332933134624909e-07
248,applause,8.325935141328955e-07
3610,machinery,8.297375870824908e-07
4074,notation,8.297336648865894e-07
2418,flung,8.294393296637281e-07
5980,switching,8.277569349957048e-07
5349,seminar,8.252433758570987e-07
1823,discrimination,8.249231200352369e-07
6304,trek,8.24742187433003e-07
3657,mandate,8.229829973060987e-07
6506,victory,8.222000928981288e-07
2526,fulfillment,8.198636010092741e-07
6570,wake,8.187033699869062e-07
36,accuracy,8.185276669792074e-07
5163,row,8.177989911928307e-07
5011,remains,8.174020535989257e-07
5103,rhyme,8.169812417690991e-07
4427,permission,8.164773248608981e-07
3903,monitoring,8.147326866492222e-07
548,bias,8.147248991008382e-07
5007,relief,8.119131393868884e-07
4101,nutrient,8.105654387691175e-07
5902,sugar,8.087918104138225e-07
2497,freezing,8.076941639956203e-07
5019,reorganisation,8.051393365349213e-07
2808,happening,8.041977821449109e-07
1971,dusk,7.99765587089496e-07
5613,someplace,7.979280098879826e-07
144,alliance,7.979272140801186e-07
4746,progress,7.960589982758393e-07
1505,credit,7.956772378747701e-07
4801,publishing,7.940860768940183e-07
4516,pipeline,7.875570986470848e-07
5943,surge,7.815609706085525e-07
587,blackness,7.792879728185653e-07
3541,lobby,7.779632369420142e-07
5213,salon,7.777911150697037e-07
6377,twins,7.748822099529207e-07
114,airbus,7.731467803751002e-07
5303,scripture,7.726595754320442e-07
2105,engineering,7.722853183622647e-07
4978,reform,7.710026466156705e-07
351,attention,7.6987697639197e-07
5918,sunday,7.681843499085517e-07
1387,convention,7.671155231037119e-07
4313,parking,7.665041721338639e-07
2695,granddaughter,7.657471883248945e-07
3842,mining,7.633039444954193e-07
2642,glow,7.630317782059137e-07
3810,midnight,7.626723572684568e-07
2113,entirety,7.611544106111978e-07
1920,drainage,7.588887456222437e-07
2121,envy,7.575090421596542e-07
1386,convenience,7.555884735666041e-07
1461,course,7.548351277364418e-07
3164,inspection,7.539932767031132e-07
5515,skill,7.537381065958471e-07
2975,hostess,7.514191793234204e-07
726,briefs,7.493996463381336e-07
595,blend,7.482312867068686e-07
2508,fries,7.427045147778699e-07
2934,holiday,7.411832143588981e-07
5215,salsa,7.386669267361867e-07
6564,waistband,7.375469976977911e-07
2271,familiarity,7.365579790530319e-07
5966,sweat,7.340748311435163e-07
5758,standardization,7.334590463869972e-07
393,backdrop,7.327025741687976e-07
374,availability,7.324251782847568e-07
2812,harbour,7.286901677616697e-07
1803,directory,7.277824920493003e-07
1982,dynasty,7.267781256814487e-07
3285,judo,7.266264105965092e-07
5478,significance,7.254486149577133e-07
1716,descent,7.24712833743979e-07
2139,equity,7.237258614622988e-07
5949,surround,7.234229428831895e-07
2001,east,7.231097356452665e-07
4968,redesign,7.226961429296352e-07
4653,poverty,7.220306201816129e-07
1100,cinema,7.189517532424361e-07
3621,magnitude,7.185328740888508e-07
5070,resume,7.183609227467969e-07
2169,eve,7.176693088695174e-07
727,brilliant,7.167015496634122e-07
4481,pier,7.146062444007839e-07
2240,eyebrows,7.140762363633257e-07
5066,restriction,7.137957140912476e-07
5849,strife,7.096323315636255e-07
4711,printing,7.074430072862015e-07
2296,favor,7.048092811601236e-07
5694,spirituality,7.026757771200209e-07
6133,thickness,6.992316912146634e-07
6567,waiting,6.979977911214519e-07
3989,naming,6.965322540963825e-07
5310,seafood,6.942423169675749e-07
1195,cocoa,6.942377126506472e-07
5363,separation,6.935547389730345e-07
2841,haunt,6.924035460542655e-07
1498,creativity,6.916577603988117e-07
4745,programming,6.906051339683472e-07
2553,gambling,6.897165576447151e-07
3483,lieu,6.864362376290956e-07
5859,stucco,6.846148608019575e-07
5502,sir,6.839446200501698e-07
6264,traffic,6.836961574663292e-07
6080,temporary,6.826876415289007e-07
3518,lipstick,6.825964078416291e-07
1170,clothes,6.822306772846787e-07
2857,health,6.819549298597849e-07
29,accord,6.810202535234566e-07
4556,playwright,6.805256020925299e-07
851,canal,6.795553417759947e-07
4281,panties,6.794886076022522e-07
4721,probability,6.783600952076085e-07
4310,parenting,6.775318865948066e-07
4375,payment,6.770448521820072e-07
2285,fashion,6.754448236279131e-07
6633,wedding,6.703917279082816e-07
2633,glen,6.695540832879487e-07
1055,childbirth,6.685650646431895e-07
5179,rum,6.67204574256175e-07
5330,sediment,6.668025775979913e-07
2640,glory,6.636742568844056e-07
4543,plaster,6.608939315810858e-07
2878,height,6.572659572157136e-07
6309,triad,6.570841719621967e-07
3786,messy,6.566094157278712e-07
2720,grease,6.522667490571621e-07
5604,solidarity,6.517661859106738e-07
1709,depth,6.511864967251313e-07
5681,spending,6.511579613288632e-07
2671,goodwill,6.502798441943014e-07
4176,optimization,6.492301167781989e-07
196,anger,6.465812134592852e-07
6455,vascular,6.45088277906325e-07
4597,policy,6.446528573178512e-07
5484,silk,6.444475957323448e-07
163,aluminium,6.442336371037527e-07
811,buzz,6.407894943549763e-07
2227,exposition,6.379711408044386e-07
4064,nonsense,6.371010954353551e-07
576,birthday,6.362122348946286e-07
4718,privilege,6.349629302349058e-07
5245,saving,6.340177947095071e-07
4664,precipitation,6.331845270324266e-07
1561,cuisine,6.317429779301165e-07
1168,closure,6.312635605354444e-07
3924,morning,6.307893727353076e-07
16,abuse,6.294246759352973e-07
4913,rate,6.266772629714978e-07
1844,dissemination,6.260452778406034e-07
4985,regard,6.24213839728327e-07
5124,rite,6.235439400370524e-07
5928,superiority,6.223296509233478e-07
5644,soy,6.204652436281322e-07
1143,cleavage,6.176073270580673e-07
6048,tax,6.169686344037473e-07
6527,visa,6.166580419630918e-07
617,blush,6.134489467513049e-07
1213,coke,6.130840120022185e-07
4340,paste,6.11582606779848e-07
3195,intercourse,6.093696924835967e-07
2170,evening,6.090140800552035e-07
6586,warfare,6.083587891225761e-07
3450,legitimacy,6.058482995285885e-07
2173,everybody,6.024857839292963e-07
2811,harbor,6.021181775395235e-07
1737,determination,6.017289706505835e-07
5376,sesame,6.0063388218623e-07
5085,reveal,5.951560524408706e-07
6394,underneath,5.944895065113087e-07
305,ascent,5.910630989092169e-07
6541,vodka,5.892694048270641e-07
4416,percentage,5.892221679459908e-07
3527,litigation,5.88296302339586e-07
2737,grocery,5.879110176465474e-07
1937,drinking,5.876873387933301e-07
3495,likelihood,5.875175475011929e-07
2385,flair,5.848967248311965e-07
3916,moonlight,5.848565933774807e-07
2290,fatigue,5.834676812810358e-07
5016,removal,5.829338078910951e-07
3755,medication,5.815372787765227e-07
329,assurance,5.809142180623894e-07
4600,politics,5.791872013105603e-07
4716,privacy,5.784706900158199e-07
6195,today,5.759353030043712e-07
3723,maternity,5.755893539571844e-07
2203,exhaustion,5.750713967245247e-07
6244,tournament,5.733672310270777e-07
5936,supply,5.72487010686018e-07
2971,hospitality,5.710414825443877e-07
1580,curriculum,5.702942758034624e-07
4954,reclamation,5.687473958460032e-07
6124,theme,5.679863761542947e-07
119,airline,5.666050810759771e-07
5826,storage,5.661169097948004e-07
4992,regret,5.655712698171556e-07
5088,revenge,5.652499908137543e-07
2174,everyone,5.627209134217992e-07
3416,lava,5.623888341688144e-07
1406,copying,5.593811351900513e-07
3129,info,5.573522230406525e-07
3151,innocence,5.541573386835807e-07
5053,resist,5.539000653698167e-07
4557,plea,5.527612643163593e-07
4079,notice,5.522849733097246e-07
6052,tea,5.497688562172698e-07
2821,harm,5.491054935191642e-07
64,adjustment,5.480846994032618e-07
2109,enrollment,5.473398800859286e-07
5995,synthesis,5.470414521369094e-07
4753,promotion,5.459506269289705e-07
6448,vanilla,5.455264044940122e-07
76,advance,5.455243012875144e-07
3710,masonry,5.426202278613346e-07
4930,readiness,5.416802650870522e-07
795,burst,5.412073278421303e-07
2210,expansion,5.387431656345143e-07
99,age,5.379417302719958e-07
4451,philanthropy,5.376284661906539e-07
4918,rations,5.373080966819543e-07
5343,selling,5.3544562206298e-07
2635,gliding,5.333860713108152e-07
3288,juice,5.328044494490314e-07
5561,smuggling,5.313927431416232e-07
4678,preparation,5.272337944006722e-07
1703,deployment,5.231731847743504e-07
5273,scholarship,5.198201620260079e-07
1623,dancing,5.187554279473261e-07
2348,fill,5.187420697438938e-07
1741,developing,5.178508786229941e-07
5446,shortage,5.165344418855966e-07
3106,independence,5.162182787898928e-07
4748,prohibition,5.156200018063828e-07
